customer_id,home_store,customer_phone_number,customer_since,loyalty_card_number,birthdate,gender,birth_year
8016,8,6285-0504-8216,9/19/2017,442-876-7617,9/1/1991,P,1991
8017,8,6280-0502-3762,3/22/2018,841-709-5972,11/15/1997,P,1997
8018,8,6285-0856-6400,3/17/2018,022-546-4271,9/18/1988,L,1988
8019,8,6288-0346-0765,5/15/2018,102-205-7705,2/15/1991,P,1991
8020,8,6282-0365-8988,2/16/2017,897-431-2078,1/19/1967,P,1967
8021,8,6286-0426-8794,7/11/2017,331-522-5409,9/26/1972,P,1972
8022,8,6281-0334-4011,1/24/2017,085-585-6706,12/16/1967,L,1967
8023,8,6281-0089-1329,8/7/2017,019-553-1640,5/19/1992,L,1992
8024,8,6283-0679-1100,1/20/2018,585-031-8690,3/14/1999,P,1999
8025,8,6288-0860-7431,4/2/2017,096-107-2216,1/31/1979,P,1979
8026,8,6285-0342-1163,11/15/2018,871-249-1680,10/25/1962,L,1962
8027,8,6282-0416-7235,4/30/2017,174-012-9893,11/15/1993,P,1993
8028,8,6280-0638-0252,4/4/2018,175-325-3933,11/20/1995,P,1995
8029,8,6280-0562-5978,2/7/2018,776-182-6044,12/19/1981,L,1981
8030,8,6280-0097-0841,8/23/2018,383-091-4412,1/10/1994,P,1994
8031,8,6289-0690-3209,7/24/2018,355-020-2329,5/12/1973,L,1973
8032,8,6284-0512-9717,10/13/2017,001-784-6629,7/28/1959,L,1959
8033,8,6288-0174-9314,9/16/2018,734-556-8038,12/16/1994,P,1994
8034,8,6289-0561-2771,8/24/2018,526-340-9577,7/12/1974,L,1974
8035,8,6287-0691-0802,6/10/2018,300-352-7210,3/15/1995,P,1995
8036,8,6283-0500-9720,12/6/2018,171-771-7331,1/27/1992,P,1992
8037,8,6281-0027-7531,5/7/2018,732-673-2150,9/12/1967,P,1967
8038,8,6286-0805-5750,9/26/2017,379-762-1011,12/15/1970,L,1970
8039,8,6280-0723-3287,6/26/2017,157-951-9969,11/15/1963,L,1963
8040,8,6280-0811-1578,5/16/2018,066-801-4456,4/24/1984,L,1984
8041,8,6288-0382-6359,2/3/2019,502-414-3804,11/10/1962,P,1962
8042,8,6286-0791-8664,7/3/2017,826-340-3275,10/22/1995,L,1995
8043,8,6281-0784-9468,9/23/2017,628-634-5655,10/4/1982,P,1982
8044,8,6282-0153-5161,5/18/2018,647-991-1761,9/11/1953,L,1953
8045,8,6286-0181-0060,5/11/2018,451-001-8551,4/18/1997,L,1997
8046,8,6287-0281-2659,6/5/2018,818-582-4616,5/22/1964,P,1964
8047,8,6282-0255-3328,7/19/2017,162-746-4050,8/24/1973,P,1973
8048,8,6284-0654-1264,8/21/2018,123-866-9852,11/4/1996,P,1996
8049,8,6280-0774-4671,10/29/2017,076-993-1525,7/16/1994,P,1994
8050,8,6289-0151-1600,1/22/2018,145-143-1395,9/18/1961,P,1961
8051,8,6289-0848-4438,1/17/2018,097-960-4518,12/14/1985,L,1985
8052,8,6289-0667-4421,1/7/2018,857-993-3652,9/11/1996,P,1996
8053,8,6285-0357-4863,10/19/2018,475-381-2971,9/5/1981,L,1981
8054,8,6282-0038-8250,11/3/2018,686-031-9511,7/28/1967,L,1967
8055,8,6281-0471-6782,4/21/2018,274-922-3781,6/14/1985,P,1985
8056,8,6286-0453-9368,6/1/2018,922-932-5399,2/14/1964,P,1964
8057,8,6289-0116-7102,2/12/2017,414-106-3308,4/3/1960,L,1960
8058,8,6285-0642-2346,1/10/2019,161-034-8163,12/28/1991,P,1991
8059,8,6283-0340-0774,11/24/2018,473-609-8955,11/2/1964,L,1964
8060,8,6284-0850-1644,1/14/2017,439-432-8011,4/21/1994,P,1994
8061,8,6280-0073-3962,10/3/2018,219-081-1899,9/20/1984,L,1984
8062,8,6286-0685-4812,12/27/2017,376-533-6948,5/12/1963,P,1963
8063,8,6282-0360-4192,1/31/2017,206-883-8196,1/5/1956,P,1956
8064,8,6287-0782-9924,10/26/2018,105-317-8234,7/24/1989,L,1989
8065,8,6282-0416-7677,5/29/2018,831-930-4250,11/29/1995,L,1995
8066,8,6284-0741-4820,6/2/2017,079-770-3747,9/29/1991,P,1991
8067,8,6281-0427-9375,7/29/2018,926-474-6156,6/23/1996,L,1996
8068,8,6280-0823-0754,8/29/2017,826-314-0430,3/4/1992,P,1992
8069,8,6284-0282-7955,9/25/2018,078-856-3510,10/8/1967,P,1967
8070,8,6285-0863-9600,3/4/2017,529-580-6357,8/13/1979,L,1979
8071,8,6281-0471-3369,9/13/2018,290-223-8767,4/8/1952,P,1952
8072,8,6283-0144-8343,10/30/2017,549-192-0795,4/12/1973,P,1973
8073,8,6284-0665-5040,6/16/2018,588-346-6184,7/8/1959,L,1959
8074,8,6284-0119-3083,12/4/2018,457-614-4681,11/6/1989,P,1989
8075,8,6281-0233-6109,9/14/2018,717-435-8927,6/12/1987,P,1987
8076,8,6284-0221-4750,3/3/2018,107-782-0460,10/14/1968,L,1968
8077,8,6285-0197-8837,3/6/2017,998-214-9487,1/13/1974,P,1974
8078,8,6281-0156-6442,7/25/2017,686-657-1951,1/9/1978,L,1978
8079,8,6288-0292-2094,6/6/2017,642-590-8896,10/30/1985,L,1985
8080,8,6281-0225-6154,9/5/2018,254-332-8882,10/29/1979,P,1979
8081,8,6281-0652-2811,6/29/2017,633-308-2054,6/23/1980,P,1980
8082,8,6289-0409-1750,8/17/2017,658-469-1570,4/26/1981,L,1981
8083,8,6288-0121-3392,8/23/2017,385-972-1585,4/13/1990,P,1990
8084,8,6282-0418-5837,1/18/2019,936-615-6510,8/4/1963,L,1963
8085,8,6285-0330-3137,7/13/2017,729-798-6328,4/24/1990,P,1990
8086,8,6288-0336-2824,3/20/2018,405-403-3165,10/12/1983,L,1983
8087,8,6281-0270-8748,10/21/2018,423-955-2452,9/3/1961,P,1961
8088,8,6280-0032-5980,11/2/2018,769-936-3409,9/4/1950,L,1950
8089,8,6289-0645-9443,3/27/2018,069-650-9221,4/7/2000,P,2000
8090,8,6280-0549-9675,4/5/2017,228-546-1327,12/20/1956,P,1956
8091,8,6284-0724-0732,8/9/2018,393-789-1905,9/14/1998,P,1998
8092,8,6289-0651-2334,1/23/2018,022-413-0530,5/1/1991,P,1991
8093,8,6289-0158-5204,5/30/2018,331-924-5032,6/29/1988,L,1988
8094,8,6281-0153-5872,2/20/2018,346-118-3520,6/9/1992,P,1992
8095,8,6289-0351-4311,11/24/2017,320-424-9695,11/14/1977,P,1977
8096,8,6282-0276-9359,3/30/2019,756-185-8954,12/13/1991,P,1991
8097,8,6280-0262-9982,3/4/2019,930-938-8301,8/11/1976,P,1976
8098,8,6288-0293-7962,12/8/2017,881-422-4522,9/7/1968,P,1968
8099,8,6283-0149-6363,3/21/2018,146-428-0486,2/12/1959,P,1959
8100,8,6283-0600-1191,1/26/2019,619-020-4085,3/17/1968,P,1968
8101,8,6289-0329-2591,12/20/2018,590-815-0071,6/29/1974,P,1974
8102,8,6288-0655-6286,2/22/2019,825-040-0765,11/26/1987,P,1987
8103,8,6289-0885-6349,10/23/2017,698-670-1109,1/30/1960,L,1960
8104,8,6282-0755-0784,7/6/2017,395-059-7294,6/25/1992,P,1992
8105,8,6281-0213-6563,8/21/2017,113-820-2368,5/3/1994,L,1994
8106,8,6280-0149-3176,6/23/2017,931-298-4873,4/25/1984,P,1984
8107,8,6284-0121-5190,9/16/2018,284-493-9862,9/29/1995,P,1995
8108,8,6288-0874-8621,9/4/2017,287-195-7638,9/8/1981,L,1981
8109,8,6281-0796-0026,4/25/2018,299-539-9648,6/25/1960,L,1960
8110,8,6281-0580-4396,4/10/2017,453-814-5129,3/3/1951,L,1951
8111,8,6288-0653-3103,1/11/2018,408-724-5219,5/28/1961,L,1961
8112,8,6289-0080-1243,1/26/2018,650-194-7380,12/14/1988,P,1988
8113,8,6285-0200-5784,1/8/2017,870-742-2774,3/17/1998,L,1998
8114,8,6282-0265-4198,3/30/2019,012-792-3318,5/16/2000,P,2000
8115,8,6284-0422-9527,1/9/2017,156-491-7012,5/12/1973,P,1973
8116,8,6283-0289-2881,9/14/2017,100-730-7965,6/30/1967,P,1967
8117,8,6286-0763-8590,6/22/2017,691-782-3338,11/4/1984,P,1984
8118,8,6286-0452-8473,3/17/2017,974-011-3365,9/17/1958,L,1958
8119,8,6282-0031-5188,4/13/2018,623-639-5408,6/3/1969,P,1969
8120,8,6284-0698-9921,10/20/2017,303-810-2486,2/12/1990,P,1990
8121,8,6284-0379-1950,3/25/2018,273-860-3984,12/21/1996,L,1996
8122,8,6289-0335-3337,1/8/2017,333-507-3141,2/26/1998,P,1998
8123,8,6287-0282-7243,6/8/2018,903-549-1561,11/4/1972,P,1972
8124,8,6286-0630-5078,10/23/2018,980-948-6242,9/3/1984,P,1984
8125,8,6289-0393-9213,2/4/2018,916-172-4117,1/18/1974,P,1974
8126,8,6286-0464-1047,6/4/2017,346-252-3898,10/3/1960,L,1960
8127,8,6288-0164-8534,2/8/2017,513-638-3474,2/4/1981,L,1981
8128,8,6284-0061-9745,9/21/2018,775-134-6240,10/23/1993,P,1993
8129,8,6286-0169-0441,2/20/2018,982-576-2704,11/30/1952,P,1952
8130,8,6289-0360-8957,5/21/2017,022-835-4786,7/26/1981,L,1981
8131,8,6288-0508-2718,5/3/2017,582-670-2402,7/2/1971,L,1971
8132,8,6287-0257-6188,8/7/2017,026-634-4485,12/11/1960,L,1960
8133,8,6281-0794-1844,9/19/2017,806-426-4723,7/28/2000,P,2000
8134,8,6280-0513-1746,8/21/2017,582-963-8061,3/1/1995,P,1995
8135,8,6280-0150-3037,12/2/2018,892-780-1640,11/14/1977,P,1977
8136,8,6286-0288-7494,12/17/2017,944-114-1720,5/15/1993,P,1993
8137,8,6289-0809-1664,2/26/2019,899-014-6274,4/29/1957,L,1957
8138,8,6289-0886-4012,5/5/2017,281-665-8066,1/18/1996,P,1996
8139,8,6281-0687-6241,4/24/2017,994-377-0498,3/15/1957,L,1957
8140,8,6281-0040-8683,10/21/2017,991-272-5258,4/24/1965,L,1965
8141,8,6284-0171-3440,10/2/2018,524-204-1696,2/25/1990,P,1990
8142,8,6281-0559-2256,10/31/2017,589-980-5102,4/11/1968,P,1968
8143,8,6283-0154-8765,3/5/2018,403-737-2355,2/12/1992,P,1992
8144,8,6289-0057-8106,2/27/2018,182-572-1544,9/8/1975,P,1975
8145,8,6288-0753-6693,8/26/2018,816-825-4926,11/17/1951,L,1951
8146,8,6287-0448-5318,11/8/2017,193-078-2397,3/19/1999,P,1999
8147,8,6282-0082-5150,4/17/2018,778-697-9279,5/20/1995,P,1995
8148,8,6289-0662-8813,6/14/2017,871-378-9621,11/24/1997,P,1997
8149,8,6281-0722-1580,8/5/2018,674-197-1577,3/20/1996,P,1996
8150,8,6283-0021-9186,10/3/2017,019-089-8934,9/4/1986,P,1986
8151,8,6282-0698-9197,11/22/2017,776-069-5251,9/15/1963,L,1963
8152,8,6283-0679-1588,10/18/2017,671-325-3231,1/28/1972,P,1972
8153,8,6287-0239-5427,12/9/2017,234-573-9226,11/21/1964,P,1964
8154,8,6287-0424-8232,10/18/2018,408-066-2787,7/12/1992,P,1992
8155,8,6284-0266-7600,1/30/2017,911-024-6796,3/12/1987,P,1987
8156,8,6285-0471-1906,6/2/2017,726-725-2088,7/1/1989,P,1989
8157,8,6282-0165-4721,4/16/2018,001-565-1409,1/12/1990,L,1990
8158,8,6283-0620-3613,9/30/2018,849-960-3026,11/25/1987,P,1987
8159,8,6280-0522-0873,9/13/2018,205-316-9428,3/2/1955,P,1955
8160,8,6280-0447-0506,6/18/2018,573-204-4474,7/25/1999,P,1999
8161,8,6283-0139-2959,8/13/2017,475-345-9195,7/4/1995,P,1995
8162,8,6282-0864-3247,12/9/2018,759-909-9988,1/10/1983,L,1983
8163,8,6287-0520-8663,6/27/2017,962-151-3671,8/10/1993,P,1993
8164,8,6286-0856-8902,3/20/2019,790-834-2908,7/30/1977,L,1977
8165,8,6288-0582-2661,10/11/2017,699-241-8432,9/24/1994,P,1994
8166,8,6283-0239-6615,6/6/2018,174-388-6640,3/15/1992,L,1992
8167,8,6283-0884-0771,3/14/2018,979-135-1641,1/16/1953,L,1953
8168,8,6285-0305-1898,5/23/2017,994-951-4580,7/31/1978,L,1978
8169,8,6283-0433-9430,8/7/2017,417-888-6107,6/22/1980,P,1980
8170,8,6288-0835-6940,2/18/2018,035-084-9112,5/26/1950,P,1950
8171,8,6285-0549-7526,8/24/2018,358-755-4121,4/8/1993,P,1993
8172,8,6285-0450-0567,11/24/2018,995-525-3370,12/9/1966,P,1966
8173,8,6289-0658-6496,9/17/2018,835-276-2179,4/2/2000,P,2000
8174,8,6280-0139-0183,11/3/2017,763-780-6404,5/12/1957,P,1957
8175,8,6288-0532-5598,12/22/2018,307-836-7958,2/17/1965,P,1965
8176,8,6285-0368-1816,1/7/2017,469-461-4355,11/4/1957,L,1957
8177,8,6287-0494-4286,4/8/2019,804-870-9086,2/6/1953,L,1953
8178,8,6282-0545-1970,1/9/2017,607-439-8375,11/23/1998,P,1998
8179,8,6280-0098-8345,5/3/2018,628-505-2011,4/30/1957,L,1957
8180,8,6289-0511-1916,11/20/2017,391-495-6306,2/26/1960,L,1960
8181,8,6282-0699-6845,6/11/2017,138-364-6085,3/3/1995,P,1995
8182,8,6281-0012-8743,9/13/2018,007-543-0443,11/2/1992,L,1992
8183,8,6282-0255-4762,6/11/2018,343-230-9352,7/1/1971,P,1971
8184,8,6283-0405-1548,5/6/2018,864-616-8007,3/30/1991,L,1991
8185,8,6282-0591-5013,8/12/2018,153-325-1671,7/28/1997,P,1997
8186,8,6283-0793-5369,12/3/2018,083-801-0767,3/3/1983,L,1983
8187,8,6284-0299-7188,7/24/2017,468-506-7851,6/3/1968,P,1968
8188,8,6285-0438-4005,3/4/2018,395-622-7390,12/25/1963,P,1963
8189,8,6287-0281-3083,11/20/2017,530-478-5879,6/4/1976,P,1976
8190,8,6280-0804-3158,6/2/2017,698-970-3375,10/25/1963,P,1963
8191,8,6281-0694-7462,4/12/2018,384-217-9218,9/6/1985,L,1985
8192,8,6286-0861-6314,1/4/2018,198-218-3772,2/17/1963,L,1963
8193,8,6280-0004-0437,6/16/2018,411-170-7489,12/26/1964,L,1964
8194,8,6281-0008-2577,4/16/2017,678-488-3788,6/2/1970,P,1970
8195,8,6286-0622-2226,5/13/2018,766-891-5038,5/2/1993,L,1993
8196,8,6286-0450-8851,1/26/2018,513-175-8466,5/2/1999,P,1999
8197,8,6284-0277-8248,9/11/2017,822-519-2896,1/10/1996,L,1996
8198,8,6284-0249-4337,11/17/2018,144-228-8173,3/29/1953,L,1953
8199,8,6286-0067-3268,3/9/2019,546-240-9729,9/27/1995,P,1995
8200,8,6280-0045-2305,2/16/2019,258-533-4485,12/15/1987,P,1987
8201,8,6289-0252-8893,3/7/2017,542-200-5289,1/26/1960,L,1960
8202,8,6286-0531-5770,11/9/2018,642-121-1152,11/23/1950,L,1950
8203,8,6285-0513-9364,2/12/2019,812-051-0628,7/2/2000,P,2000
8204,8,6280-0830-4999,7/2/2018,695-255-6504,3/26/1995,P,1995
8205,8,6288-0304-2781,8/16/2017,752-347-6802,4/6/2000,P,2000
8206,8,6282-0301-4634,2/6/2018,488-122-1222,10/12/1986,P,1986
8207,8,6288-0763-0824,6/20/2018,632-869-0978,4/12/1988,L,1988
8208,8,6280-0755-0920,8/27/2018,713-675-2508,8/1/1995,P,1995
8209,8,6281-0385-3857,7/13/2018,525-843-3347,10/5/1980,P,1980
8210,8,6282-0210-7767,1/19/2018,847-683-1429,8/18/1987,L,1987
8211,8,6280-0075-0897,1/7/2018,938-676-1913,5/13/1970,L,1970
8212,8,6281-0429-3225,5/5/2018,877-859-9970,4/4/1991,L,1991
8213,8,6280-0730-9511,4/6/2019,303-672-6414,7/27/1988,L,1988
8214,8,6286-0447-9441,9/20/2017,180-733-6572,4/4/1956,P,1956
8215,8,6282-0378-8044,4/13/2018,978-160-8391,3/14/1959,L,1959
8216,8,6283-0403-4602,2/26/2019,342-547-1648,8/19/1999,P,1999
8217,8,6289-0260-6799,6/9/2018,116-993-3729,11/27/1959,L,1959
8218,8,6288-0150-9816,3/24/2017,502-947-2286,5/21/1967,P,1967
8219,8,6281-0032-5621,10/1/2018,085-129-8748,3/11/1957,P,1957
8220,8,6286-0590-3170,9/29/2017,568-085-8311,6/6/1959,P,1959
8221,8,6284-0671-6159,8/23/2017,667-957-7337,6/13/1983,P,1983
8222,8,6281-0050-9939,12/7/2018,348-275-0249,9/17/1952,P,1952
8223,8,6281-0843-5076,3/27/2017,919-260-7479,5/17/1970,L,1970
8224,8,6289-0277-8871,12/24/2017,371-433-9927,11/15/1951,L,1951
8225,8,6286-0662-9687,6/27/2018,401-904-5163,11/27/1975,P,1975
8226,8,6289-0422-3328,4/6/2018,692-548-6597,8/19/1952,L,1952
8227,8,6281-0550-0004,4/7/2019,374-168-1690,4/6/1952,L,1952
8228,8,6282-0823-7809,1/16/2017,156-636-8300,4/5/1975,L,1975
8229,8,6287-0759-7860,11/14/2017,637-874-9930,6/18/1991,P,1991
8230,8,6287-0718-3813,2/5/2019,908-330-4782,3/28/1990,P,1990
8231,8,6281-0341-7545,7/31/2018,978-810-4694,10/7/1993,P,1993
8232,8,6288-0122-8988,1/24/2018,399-005-7357,3/20/1974,L,1974
8233,8,6289-0230-4883,10/6/2017,288-466-2861,6/1/1994,P,1994
8234,8,6281-0276-1509,3/13/2019,520-419-7235,2/17/2001,P,2001
8235,8,6287-0759-6848,8/18/2017,147-702-5057,11/24/1958,P,1958
8236,8,6287-0811-6305,5/9/2018,309-844-8807,6/11/1971,L,1971
8237,8,6284-0611-6193,6/4/2017,391-019-3869,6/26/1998,P,1998
8238,8,6281-0395-8142,3/19/2019,041-477-8502,6/24/1992,L,1992
8239,8,6283-0395-0318,4/5/2018,105-261-1144,1/11/1997,P,1997
8240,8,6289-0363-4316,3/25/2018,349-595-2984,3/27/1955,P,1955
8241,8,6280-0105-8957,4/4/2017,165-552-9817,1/11/2000,P,2000
8242,8,6288-0386-2802,8/8/2018,533-432-2362,4/18/1988,L,1988
8243,8,6281-0664-0084,5/22/2018,441-018-1748,3/22/1962,P,1962
8244,8,6289-0217-0606,5/11/2017,353-644-7374,7/31/1958,L,1958
8245,8,6288-0842-7510,1/24/2018,513-396-2357,2/5/1997,P,1997
8246,8,6282-0796-8951,3/18/2017,521-039-7182,2/21/1972,P,1972
8247,8,6286-0802-7603,2/23/2018,322-761-0794,10/17/1954,P,1954
8248,8,6283-0551-8481,11/23/2017,844-557-5661,7/8/1993,P,1993
8249,8,6280-0248-4817,2/25/2019,790-495-4519,11/15/1957,P,1957
8250,8,6280-0064-5762,9/8/2017,096-737-1602,8/4/1954,L,1954
8251,8,6289-0861-0513,10/6/2017,042-267-6015,2/18/1976,P,1976
8252,8,6284-0164-2024,9/14/2017,018-309-5319,4/8/1959,L,1959
8253,8,6282-0471-8058,4/5/2018,927-137-1824,7/30/1978,L,1978
8254,8,6282-0426-4437,1/8/2017,592-227-9560,3/21/1967,P,1967
8255,8,6280-0381-8438,5/15/2018,834-198-8247,9/19/1996,P,1996
8256,8,6283-0492-7600,8/16/2018,174-407-7996,12/3/1996,L,1996
8257,8,6285-0486-9519,6/21/2018,053-124-6909,8/27/1981,L,1981
8258,8,6284-0345-7161,5/20/2017,762-144-2122,11/20/1981,L,1981
8259,8,6283-0431-7799,2/13/2019,096-125-2210,7/1/1998,P,1998
8260,8,6283-0572-0465,2/13/2018,149-540-3810,1/11/1985,L,1985
8261,8,6284-0084-5612,10/20/2017,531-414-7594,11/14/1952,L,1952
8262,8,6280-0165-3572,1/23/2017,422-188-5522,7/25/1980,L,1980
8263,8,6282-0244-4107,5/13/2018,848-396-2467,2/6/1988,P,1988
8264,8,6280-0411-0434,1/29/2018,504-730-4376,12/1/1988,P,1988
8265,8,6283-0749-3214,4/8/2019,772-137-6703,5/11/1974,P,1974
8266,8,6281-0268-5897,2/28/2018,943-683-6835,9/3/1952,L,1952
8267,8,6283-0110-0301,9/19/2018,756-767-0209,2/24/1985,L,1985
8268,8,6288-0608-0369,9/28/2018,733-233-5132,10/27/1979,P,1979
8269,8,6285-0428-0958,11/2/2017,378-513-8745,8/26/1961,P,1961
8270,8,6286-0094-9032,6/9/2017,661-093-4045,12/16/1995,L,1995
8271,8,6282-0336-1567,2/5/2017,068-581-4056,6/26/1987,L,1987
8272,8,6289-0375-0410,12/26/2018,727-680-0174,4/23/1991,P,1991
8273,8,6289-0842-0553,12/12/2017,038-201-0426,3/1/1974,P,1974
8274,8,6289-0120-0414,9/17/2018,509-030-4926,5/26/1956,P,1956
8275,8,6280-0783-8242,10/24/2017,816-998-3345,11/10/1997,P,1997
8276,8,6285-0528-4877,3/2/2017,308-521-2047,7/3/1995,P,1995
8277,8,6289-0356-5152,4/16/2017,539-723-1542,11/16/1995,P,1995
8278,8,6280-0809-1261,5/28/2017,855-524-3029,5/9/1973,L,1973
8279,8,6281-0151-9733,7/3/2018,129-275-9924,11/12/1998,P,1998
8280,8,6283-0255-1548,10/24/2017,375-413-5445,7/15/1997,P,1997
8281,8,6284-0674-9207,11/18/2018,725-632-9678,9/30/1953,P,1953
8282,8,6284-0616-6759,7/10/2017,714-725-5205,8/22/1999,P,1999
8283,8,6287-0414-3026,4/15/2017,348-817-2189,9/20/1996,L,1996
8284,8,6283-0339-8067,8/20/2018,778-613-9182,6/9/1970,L,1970
8285,8,6285-0590-6452,10/26/2018,174-904-8035,9/21/1990,P,1990
8286,8,6280-0363-1216,5/29/2017,389-280-3789,5/30/1992,P,1992
8287,8,6289-0721-4433,8/11/2017,009-922-7156,11/25/1967,L,1967
8288,8,6289-0022-3683,1/16/2018,450-942-3065,10/30/1963,L,1963
8289,8,6282-0757-4971,6/1/2018,636-930-0481,12/22/1998,L,1998
8290,8,6282-0350-3295,5/31/2017,237-897-6801,4/16/1989,L,1989
8291,8,6283-0337-5307,4/29/2017,612-637-4717,2/16/1995,P,1995
8292,8,6284-0578-9073,12/12/2018,599-350-7759,12/25/1980,L,1980
8293,8,6282-0872-1870,9/18/2018,412-714-7813,5/21/1958,L,1958
8294,8,6285-0851-9030,1/3/2017,385-899-7846,4/30/1993,P,1993
8295,8,6287-0359-4224,6/12/2017,443-639-9316,1/14/1962,P,1962
8296,8,6287-0456-2856,5/8/2017,704-533-5396,10/18/1999,L,1999
8297,8,6287-0293-5040,11/17/2017,522-014-5923,7/9/1974,P,1974
8298,8,6289-0686-0815,4/6/2018,377-260-8986,7/13/1978,P,1978
8299,8,6283-0105-2055,10/3/2018,390-925-4024,3/16/1976,P,1976
8300,8,6286-0355-3449,4/7/2019,239-936-2721,7/25/1986,P,1986
8301,8,6280-0504-0820,12/7/2017,450-841-8948,1/21/1984,L,1984
8302,8,6280-0051-4487,2/28/2019,406-750-2048,9/5/1958,P,1958
8303,8,6282-0491-5149,3/17/2017,929-429-4863,4/29/1981,L,1981
8304,8,6285-0728-3341,7/27/2018,960-879-2531,3/17/1997,P,1997
8305,8,6285-0758-3470,10/17/2018,876-650-5285,4/17/1994,L,1994
8306,8,6284-0003-4535,3/11/2017,063-304-9091,9/18/1998,P,1998
8307,8,6284-0005-7279,1/30/2019,745-688-1429,2/18/1951,P,1951
8308,8,6286-0457-1541,6/5/2017,878-184-9425,5/29/1962,L,1962
8309,8,6289-0362-9085,12/28/2018,892-318-3873,4/10/1956,L,1956
8310,8,6283-0168-4117,10/9/2017,999-480-1446,7/19/1984,L,1984
8311,8,6285-0297-4695,3/27/2017,549-244-2656,6/6/1967,P,1967
8312,8,6282-0649-6226,11/6/2017,247-629-2420,3/31/1959,L,1959
8313,8,6288-0224-8099,11/8/2018,558-069-5363,12/28/1995,P,1995
8314,8,6289-0111-2058,8/23/2017,590-249-7835,3/25/2000,P,2000
8315,8,6286-0215-4269,9/14/2018,979-317-3713,5/26/1958,L,1958
8316,8,6287-0065-2506,6/3/2017,229-562-8059,7/18/2000,P,2000
8317,8,6285-0031-9857,12/24/2018,213-101-2389,12/9/1999,P,1999
8318,8,6283-0832-6789,12/18/2018,545-707-0445,11/18/1957,L,1957
8319,8,6286-0065-6624,3/14/2018,293-761-9275,11/8/1965,L,1965
8320,8,6284-0002-1186,2/14/2018,657-913-3014,7/1/1995,P,1995
8321,8,6287-0127-0120,4/16/2017,235-379-5219,3/17/1980,P,1980
8322,8,6281-0096-1283,3/21/2019,983-464-8781,6/15/1969,P,1969
8323,8,6286-0068-3058,5/14/2017,929-009-1714,10/19/1989,P,1989
8324,8,6289-0458-8792,1/29/2019,724-363-0932,1/12/1967,P,1967
8325,8,6282-0846-4153,1/15/2017,256-309-6018,2/13/1969,P,1969
8326,8,6286-0192-7260,1/22/2017,610-078-6991,6/3/1998,P,1998
8327,8,6288-0008-8733,1/16/2019,289-743-5002,12/16/1987,P,1987
8328,8,6281-0492-0106,1/8/2019,351-336-1057,12/3/1998,P,1998
8329,8,6283-0189-6212,2/16/2019,983-120-8632,3/23/1955,P,1955
8330,8,6282-0054-8179,6/18/2017,807-028-8026,8/6/1960,L,1960
8331,8,6284-0029-6443,8/26/2018,400-965-1542,3/27/1978,L,1978
8332,8,6286-0624-7766,2/28/2019,800-292-5341,8/18/1985,L,1985
8333,8,6286-0099-9651,2/12/2019,130-885-2809,6/8/1974,L,1974
8334,8,6282-0525-1992,3/29/2018,284-461-8662,11/25/1955,L,1955
8335,8,6284-0776-9088,2/21/2018,944-161-3141,1/10/1966,L,1966
8336,8,6289-0783-1545,11/26/2017,836-705-0650,1/28/1991,P,1991
8337,8,6289-0431-7845,9/17/2018,923-649-7275,7/6/1976,P,1976
8338,8,6288-0756-5661,2/6/2019,275-617-1107,6/25/2000,P,2000
8339,8,6289-0318-4727,4/11/2018,476-894-1098,7/14/1990,P,1990
8340,8,6282-0714-2730,5/5/2017,071-202-2952,4/23/2000,P,2000
8341,8,6285-0145-8661,6/8/2017,238-448-5604,2/22/1973,L,1973
8342,8,6289-0194-7094,11/19/2017,956-905-4885,11/6/1975,L,1975
8343,8,6289-0839-4489,1/19/2019,199-728-9836,4/27/1993,P,1993
8344,8,6287-0387-6859,1/14/2018,481-720-0690,4/22/1988,P,1988
8345,8,6282-0533-1444,1/12/2017,167-329-1591,6/6/1988,P,1988
8346,8,6288-0443-3882,6/4/2017,748-064-1414,7/5/1976,P,1976
8347,8,6285-0420-2648,10/26/2017,336-314-9456,10/20/1955,P,1955
8348,8,6286-0116-6454,6/5/2017,817-629-7288,2/11/1964,L,1964
8349,8,6282-0226-4388,1/13/2019,001-515-6746,12/31/2000,P,2000
8350,8,6287-0528-1626,11/25/2017,546-812-6101,12/23/1957,L,1957
8351,8,6286-0812-5441,1/22/2018,890-301-3128,3/23/1961,P,1961
8352,8,6289-0469-4583,12/12/2017,974-515-7229,10/6/1983,L,1983
8353,8,6282-0745-2664,2/20/2017,318-818-4047,11/1/1994,P,1994
8354,8,6289-0499-0568,3/30/2017,819-168-4613,6/15/1960,P,1960
8355,8,6280-0659-2710,2/14/2017,464-266-5720,11/3/1974,L,1974
8356,8,6288-0688-8638,7/25/2018,489-374-3043,10/31/1968,L,1968
8357,8,6288-0447-4423,1/13/2019,032-509-8230,2/19/1973,L,1973
8358,8,6282-0120-5159,10/24/2018,808-714-0268,3/23/1994,P,1994
8359,8,6286-0307-4871,8/19/2017,885-078-9019,7/3/1979,P,1979
8360,8,6287-0568-8072,10/4/2018,816-789-8142,4/10/1968,P,1968
8361,8,6282-0013-6607,12/15/2018,311-239-0511,11/9/1992,P,1992
8362,8,6289-0786-8516,1/7/2019,481-124-9299,12/23/1965,L,1965
8363,8,6282-0064-4101,3/30/2019,000-568-0551,6/5/1973,P,1973
